#
#    Name:  cp936_GBK (Extended GB) to Unicode table
#    Unicode version: 2.0
#    Table version: 2.00
#    Table format:  Format A
#    Date:          04/24/96
#    Authors:       Lori Brownell <loribr@microsoft.com>
#                   K.D. Chang    <a-kchang@microsoft.com>
#    General notes: none
#
#    Format: Three tab-separated columns
#        Column #1 is the GBK code (in hex as 0xXXXX)
#        Column #2 is the Unicode (in hex as 0xXXXX)
#        Column #3 is the Unicode name (follows a comment sign, '#')
#
#    The entries are in GBK order
#
0x00	0x0000	#NULL
0xEE6D	0x983C	#<CJK>
0xEE6E	0x983D	#<CJK>
0xEE6F	0x983E	#<CJK>
0xEE70	0x983F	#<CJK>
0xEE71	0x9840	#<CJK>
0xEE72	0x9841	#<CJK>
0xEE73	0x9842	#<CJK>
0xEE74	0x9843	#<CJK>
0xEE75	0x9844	#<CJK>
0xEE76	0x9845	#<CJK>
0xEE77	0x9846	#<CJK>
0xEE78	0x9847	#<CJK>
0xEE79	0x9848	#<CJK>
0xEE7A	0x9849	#<CJK>
0xEE7B	0x984A	#<CJK>
0xEE7C	0x984B	#<CJK>
0xEE7D	0x984C	#<CJK>
0xEE7E	0x984D	#<CJK>
0xEE80	0x984E	#<CJK>
0xEE81	0x984F	#<CJK>
0xEE82	0x9850	#<CJK>
0xEE83	0x9851	#<CJK>
0xEE84	0x9852	#<CJK>
0xEE85	0x9853	#<CJK>
0xEE86	0x9854	#<CJK>
0xEE87	0x9855	#<CJK>
0xEE88	0x9856	#<CJK>
0xEE89	0x9857	#<CJK>
0xEE8A	0x9858	#<CJK>
0xEE8B	0x9859	#<CJK>
0xEE8C	0x985A	#<CJK>
0xEE8D	0x985B	#<CJK>
0xEE8E	0x985C	#<CJK>
0xEE8F	0x985D	#<CJK>
0xEE90	0x985E	#<CJK>
0xEE91	0x985F	#<CJK>
0xEE92	0x9860	#<CJK>
0xEE93	0x9861	#<CJK>
0xEE94	0x9862	#<CJK>
0xEE95	0x9863	#<CJK>
0xEE96	0x9864	#<CJK>
0xEE97	0x9865	#<CJK>
0xEE98	0x9866	#<CJK>
0xEE99	0x9867	#<CJK>
0xEE9A	0x9868	#<CJK>
0xEE9B	0x9869	#<CJK>
0xEE9C	0x986A	#<CJK>
0xEE9D	0x986B	#<CJK>
0xEE9E	0x986C	#<CJK>
0xEE9F	0x986D	#<CJK>
0xEEA0	0x986E	#<CJK>
0xEEA1	0x7762	#<CJK>
0xEEA2	0x7765	#<CJK>
0xEEA3	0x777F	#<CJK>
0xEEA4	0x778D	#<CJK>
0xEEA5	0x777D	#<CJK>
0xEEA6	0x7780	#<CJK>
0xEEA7	0x778C	#<CJK>
0xEEA8	0x7791	#<CJK>
0xEEA9	0x779F	#<CJK>
0xEEAA	0x77A0	#<CJK>
0xEEAB	0x77B0	#<CJK>
0xEEAC	0x77B5	#<CJK>
0xEEAD	0x77BD	#<CJK>
0xEEAE	0x753A	#<CJK>
0xEEAF	0x7540	#<CJK>
0xEEB0	0x754E	#<CJK>
0xEEB1	0x754B	#<CJK>
0xEEB2	0x7548	#<CJK>
0xEEB3	0x755B	#<CJK>
0xEEB4	0x7572	#<CJK>
0xEEB5	0x7579	#<CJK>
0xEEB6	0x7583	#<CJK>
0xEEB7	0x7F58	#<CJK>
0xEEB8	0x7F61	#<CJK>
0xEEB9	0x7F5F	#<CJK>
0xEEBA	0x8A48	#<CJK>
0xEEBB	0x7F68	#<CJK>
0xEEBC	0x7F74	#<CJK>
0xEEBD	0x7F71	#<CJK>
0xEEBE	0x7F79	#<CJK>
0xEEBF	0x7F81	#<CJK>
0xEEC0	0x7F7E	#<CJK>
0xEEC1	0x76CD	#<CJK>
0xEEC2	0x76E5	#<CJK>
0xEEC3	0x8832	#<CJK>
0xEEC4	0x9485	#<CJK>
0xEEC5	0x9486	#<CJK>
0xEEC6	0x9487	#<CJK>
0xEEC7	0x948B	#<CJK>
0xEEC8	0x948A	#<CJK>
0xEEC9	0x948C	#<CJK>
0xEECA	0x948D	#<CJK>
0xEECB	0x948F	#<CJK>
0xEECC	0x9490	#<CJK>
0xEECD	0x9494	#<CJK>
0xEECE	0x9497	#<CJK>
0xEECF	0x9495	#<CJK>
0xEED0	0x949A	#<CJK>
0xEED1	0x949B	#<CJK>
0xEED2	0x949C	#<CJK>
0xEED3	0x94A3	#<CJK>
0xEED4	0x94A4	#<CJK>
0xEED5	0x94AB	#<CJK>
0xEED6	0x94AA	#<CJK>
0xEED7	0x94AD	#<CJK>
0xEED8	0x94AC	#<CJK>
0xEED9	0x94AF	#<CJK>
0xEEDA	0x94B0	#<CJK>
0xEEDB	0x94B2	#<CJK>
0xEEDC	0x94B4	#<CJK>
0xEEDD	0x94B6	#<CJK>
0xEEDE	0x94B7	#<CJK>
0xEEDF	0x94B8	#<CJK>
0xEEE0	0x94B9	#<CJK>
0xEEE1	0x94BA	#<CJK>
0xEEE2	0x94BC	#<CJK>
0xEEE3	0x94BD	#<CJK>
0xEEE4	0x94BF	#<CJK>
0xEEE5	0x94C4	#<CJK>
0xEEE6	0x94C8	#<CJK>
0xEEE7	0x94C9	#<CJK>
0xEEE8	0x94CA	#<CJK>
0xEEE9	0x94CB	#<CJK>
0xEEEA	0x94CC	#<CJK>
0xEEEB	0x94CD	#<CJK>
0xEEEC	0x94CE	#<CJK>
0xEEED	0x94D0	#<CJK>
0xEEEE	0x94D1	#<CJK>
0xEEEF	0x94D2	#<CJK>
0xEEF0	0x94D5	#<CJK>
0xEEF1	0x94D6	#<CJK>
0xEEF2	0x94D7	#<CJK>
0xEEF3	0x94D9	#<CJK>
0xEEF4	0x94D8	#<CJK>
0xEEF5	0x94DB	#<CJK>
0xEEF6	0x94DE	#<CJK>
0xEEF7	0x94DF	#<CJK>
0xEEF8	0x94E0	#<CJK>
0xEEF9	0x94E2	#<CJK>
0xEEFA	0x94E4	#<CJK>
0xEEFB	0x94E5	#<CJK>
0xEEFC	0x94E7	#<CJK>
0xEEFD	0x94E8	#<CJK>
0xEEFE	0x94EA	#<CJK>
0xEF40	0x986F	#<CJK>
0xEF41	0x9870	#<CJK>
0xEF42	0x9871	#<CJK>
0xEF43	0x9872	#<CJK>
0xEF44	0x9873	#<CJK>
0xEF45	0x9874	#<CJK>
0xEF46	0x988B	#<CJK>
0xEF47	0x988E	#<CJK>
0xEF48	0x9892	#<CJK>
0xEF49	0x9895	#<CJK>
0xEF4A	0x9899	#<CJK>
0xEF4B	0x98A3	#<CJK>
0xEF4C	0x98A8	#<CJK>
0xEF4D	0x98A9	#<CJK>
0xEF4E	0x98AA	#<CJK>
0xEF4F	0x98AB	#<CJK>
0xEF50	0x98AC	#<CJK>
0xEF51	0x98AD	#<CJK>
0xEF52	0x98AE	#<CJK>
0xEF53	0x98AF	#<CJK>
0xEF54	0x98B0	#<CJK>
0xEF55	0x98B1	#<CJK>
0xEF56	0x98B2	#<CJK>
0xEF57	0x98B3	#<CJK>
0xEF58	0x98B4	#<CJK>
0xEF59	0x98B5	#<CJK>
0xEF5A	0x98B6	#<CJK>
0xEF5B	0x98B7	#<CJK>
0xEF5C	0x98B8	#<CJK>
0xEF5D	0x98B9	#<CJK>
0xEF5E	0x98BA	#<CJK>
0xEF5F	0x98BB	#<CJK>
0xEF60	0x98BC	#<CJK>
0xEF61	0x98BD	#<CJK>
0xEF62	0x98BE	#<CJK>
0xEF63	0x98BF	#<CJK>
0xEF64	0x98C0	#<CJK>
0xEF65	0x98C1	#<CJK>
0xEF66	0x98C2	#<CJK>
0xEF67	0x98C3	#<CJK>
0xEF68	0x98C4	#<CJK>
0xEF69	0x98C5	#<CJK>
0xEF6A	0x98C6	#<CJK>
0xEF6B	0x98C7	#<CJK>
0xEF6C	0x98C8	#<CJK>
0xEF6D	0x98C9	#<CJK>
0xEF6E	0x98CA	#<CJK>
0xEF6F	0x98CB	#<CJK>
0xEF70	0x98CC	#<CJK>
0xEF71	0x98CD	#<CJK>
0xEF72	0x98CF	#<CJK>
0xEF73	0x98D0	#<CJK>
0xEF74	0x98D4	#<CJK>
0xEF75	0x98D6	#<CJK>
0xEF76	0x98D7	#<CJK>
0xEF77	0x98DB	#<CJK>
0xEF78	0x98DC	#<CJK>
0xEF79	0x98DD	#<CJK>
0xEF7A	0x98E0	#<CJK>
0xEF7B	0x98E1	#<CJK>
0xEF7C	0x98E2	#<CJK>
0xEF7D	0x98E3	#<CJK>
0xEF7E	0x98E4	#<CJK>
0xEF80	0x98E5	#<CJK>
0xEF81	0x98E6	#<CJK>
0xEF82	0x98E9	#<CJK>
0xEF83	0x98EA	#<CJK>
0xEF84	0x98EB	#<CJK>
0xEF85	0x98EC	#<CJK>
0xEF86	0x98ED	#<CJK>
0xEF87	0x98EE	#<CJK>
0xEF88	0x98EF	#<CJK>
0xEF89	0x98F0	#<CJK>
0xEF8A	0x98F1	#<CJK>
0xEF8B	0x98F2	#<CJK>
0xEF8C	0x98F3	#<CJK>
0xEF8D	0x98F4	#<CJK>
0xEF8E	0x98F5	#<CJK>
0xEF8F	0x98F6	#<CJK>
0xEF90	0x98F7	#<CJK>
0xEF91	0x98F8	#<CJK>
0xEF92	0x98F9	#<CJK>
0xEF93	0x98FA	#<CJK>
0xEF94	0x98FB	#<CJK>
0xEF95	0x98FC	#<CJK>
0xEF96	0x98FD	#<CJK>
0xEF97	0x98FE	#<CJK>
0xEF98	0x98FF	#<CJK>
0xEF99	0x9900	#<CJK>
0xEF9A	0x9901	#<CJK>
0xEF9B	0x9902	#<CJK>
0xEF9C	0x9903	#<CJK>
0xEF9D	0x9904	#<CJK>
0xEF9E	0x9905	#<CJK>
0xEF9F	0x9906	#<CJK>
0xEFA0	0x9907	#<CJK>
0xEFA1	0x94E9	#<CJK>
0xEFA2	0x94EB	#<CJK>
0xEFA3	0x94EE	#<CJK>
0xEFA4	0x94EF	#<CJK>
0xEFA5	0x94F3	#<CJK>
0xEFA6	0x94F4	#<CJK>
0xEFA7	0x94F5	#<CJK>
0xEFA8	0x94F7	#<CJK>
0xEFA9	0x94F9	#<CJK>
0xEFAA	0x94FC	#<CJK>
0xEFAB	0x94FD	#<CJK>
0xEFAC	0x94FF	#<CJK>
0xEFAD	0x9503	#<CJK>
0xEFAE	0x9502	#<CJK>
0xEFAF	0x9506	#<CJK>
0xEFB0	0x9507	#<CJK>
0xEFB1	0x9509	#<CJK>
0xEFB2	0x950A	#<CJK>
0xEFB3	0x950D	#<CJK>
0xEFB4	0x950E	#<CJK>
0xEFB5	0x950F	#<CJK>
0xEFB6	0x9512	#<CJK>
0xEFB7	0x9513	#<CJK>
0xEFB8	0x9514	#<CJK>
0xEFB9	0x9515	#<CJK>
0xEFBA	0x9516	#<CJK>
0xEFBB	0x9518	#<CJK>
0xEFBC	0x951B	#<CJK>
0xEFBD	0x951D	#<CJK>
0xEFBE	0x951E	#<CJK>
0xEFBF	0x951F	#<CJK>
0xEFC0	0x9522	#<CJK>
0xEFC1	0x952A	#<CJK>
0xEFC2	0x952B	#<CJK>
0xEFC3	0x9529	#<CJK>
0xEFC4	0x952C	#<CJK>
0xEFC5	0x9531	#<CJK>
0xEFC6	0x9532	#<CJK>
0xEFC7	0x9534	#<CJK>
0xEFC8	0x9536	#<CJK>
0xEFC9	0x9537	#<CJK>
0xEFCA	0x9538	#<CJK>
0xEFCB	0x953C	#<CJK>
0xEFCC	0x953E	#<CJK>
0xEFCD	0x953F	#<CJK>
0xEFCE	0x9542	#<CJK>
0xEFCF	0x9535	#<CJK>
0xEFD0	0x9544	#<CJK>
0xEFD1	0x9545	#<CJK>
0xEFD2	0x9546	#<CJK>
0xEFD3	0x9549	#<CJK>
0xEFD4	0x954C	#<CJK>
0xEFD5	0x954E	#<CJK>
0xEFD6	0x954F	#<CJK>
0xEFD7	0x9552	#<CJK>
0xEFD8	0x9553	#<CJK>
0xEFD9	0x9554	#<CJK>
0xEFDA	0x9556	#<CJK>
0xEFDB	0x9557	#<CJK>
0xEFDC	0x9558	#<CJK>
0xEFDD	0x9559	#<CJK>
0xEFDE	0x955B	#<CJK>
0xEFDF	0x955E	#<CJK>
0xEFE0	0x955F	#<CJK>
0xEFE1	0x955D	#<CJK>
0xEFE2	0x9561	#<CJK>
0xEFE3	0x9562	#<CJK>
0xEFE4	0x9564	#<CJK>
0xEFE5	0x9565	#<CJK>
0xEFE6	0x9566	#<CJK>
0xEFE7	0x9567	#<CJK>
0xEFE8	0x9568	#<CJK>
0xEFE9	0x9569	#<CJK>
0xEFEA	0x956A	#<CJK>
0xEFEB	0x956B	#<CJK>
0xEFEC	0x956C	#<CJK>
0xEFED	0x956F	#<CJK>
0xEFEE	0x9571	#<CJK>
0xEFEF	0x9572	#<CJK>
0xEFF0	0x9573	#<CJK>
0xEFF1	0x953A	#<CJK>
0xEFF2	0x77E7	#<CJK>
0xEFF3	0x77EC	#<CJK>
0xEFF4	0x96C9	#<CJK>
0xEFF5	0x79D5	#<CJK>
0xEFF6	0x79ED	#<CJK>
0xEFF7	0x79E3	#<CJK>
0xEFF8	0x79EB	#<CJK>
0xEFF9	0x7A06	#<CJK>
0xEFFA	0x5D47	#<CJK>
0xEFFB	0x7A03	#<CJK>
0xEFFC	0x7A02	#<CJK>
0xEFFD	0x7A1E	#<CJK>
0xEFFE	0x7A14	#<CJK>
0xF040	0x9908	#<CJK>
0xF041	0x9909	#<CJK>
0xF042	0x990A	#<CJK>
0xF043	0x990B	#<CJK>
0xF044	0x990C	#<CJK>
0xF045	0x990E	#<CJK>
0xF046	0x990F	#<CJK>
0xF047	0x9911	#<CJK>
0xF048	0x9912	#<CJK>
0xF049	0x9913	#<CJK>
0xF04A	0x9914	#<CJK>
0xF04B	0x9915	#<CJK>
0xF04C	0x9916	#<CJK>
0xF04D	0x9917	#<CJK>
0xF04E	0x9918	#<CJK>
0xF04F	0x9919	#<CJK>
0xF050	0x991A	#<CJK>
0xF051	0x991B	#<CJK>
0xF052	0x991C	#<CJK>
0xF053	0x991D	#<CJK>
0xF054	0x991E	#<CJK>
0xF055	0x991F	#<CJK>
0xF056	0x9920	#<CJK>
0xF057	0x9921	#<CJK>
0xF058	0x9922	#<CJK>
0xF059	0x9923	#<CJK>
0xF05A	0x9924	#<CJK>
0xF05B	0x9925	#<CJK>
0xF05C	0x9926	#<CJK>
0xF05D	0x9927	#<CJK>
0xF05E	0x9928	#<CJK>
0xF05F	0x9929	#<CJK>
0xF060	0x992A	#<CJK>
0xF061	0x992B	#<CJK>
0xF062	0x992C	#<CJK>
0xF063	0x992D	#<CJK>
0xF064	0x992F	#<CJK>
0xF065	0x9930	#<CJK>
0xF066	0x9931	#<CJK>
0xF067	0x9932	#<CJK>
0xF068	0x9933	#<CJK>
0xF069	0x9934	#<CJK>
0xF06A	0x9935	#<CJK>
0xF06B	0x9936	#<CJK>
0xF06C	0x9937	#<CJK>
0xF06D	0x9938	#<CJK>
0xF06E	0x9939	#<CJK>
0xF06F	0x993A	#<CJK>
0xF070	0x993B	#<CJK>
0xF071	0x993C	#<CJK>
0xF072	0x993D	#<CJK>
0xF073	0x993E	#<CJK>
0xF074	0x993F	#<CJK>
0xF075	0x9940	#<CJK>
0xF076	0x9941	#<CJK>
0xF077	0x9942	#<CJK>
0xF078	0x9943	#<CJK>
0xF079	0x9944	#<CJK>
0xF07A	0x9945	#<CJK>
0xF07B	0x9946	#<CJK>
0xF07C	0x9947	#<CJK>
0xF07D	0x9948	#<CJK>
0xF07E	0x9949	#<CJK>
0xF080	0x994A	#<CJK>
0xF081	0x994B	#<CJK>
0xF082	0x994C	#<CJK>
0xF083	0x994D	#<CJK>
0xF084	0x994E	#<CJK>
0xF085	0x994F	#<CJK>
0xF086	0x9950	#<CJK>
0xF087	0x9951	#<CJK>
0xF088	0x9952	#<CJK>
0xF089	0x9953	#<CJK>
0xF08A	0x9956	#<CJK>
0xF08B	0x9957	#<CJK>
0xF08C	0x9958	#<CJK>
0xF08D	0x9959	#<CJK>
0xF08E	0x995A	#<CJK>
0xF08F	0x995B	#<CJK>
0xF090	0x995C	#<CJK>
0xF091	0x995D	#<CJK>
0xF092	0x995E	#<CJK>
0xF093	0x995F	#<CJK>
0xF094	0x9960	#<CJK>
0xF095	0x9961	#<CJK>
0xF096	0x9962	#<CJK>
0xF097	0x9964	#<CJK>
0xF098	0x9966	#<CJK>
0xF099	0x9973	#<CJK>
0xF09A	0x9978	#<CJK>
0xF09B	0x9979	#<CJK>
0xF09C	0x997B	#<CJK>
0xF09D	0x997E	#<CJK>
0xF09E	0x9982	#<CJK>
0xF09F	0x9983	#<CJK>
0xF0A0	0x9989	#<CJK>
0xF0A1	0x7A39	#<CJK>
0xF0A2	0x7A37	#<CJK>
0xF0A3	0x7A51	#<CJK>
0xF0A4	0x9ECF	#<CJK>
0xF0A5	0x99A5	#<CJK>
0xF0A6	0x7A70	#<CJK>
0xF0A7	0x7688	#<CJK>
0xF0A8	0x768E	#<CJK>
0xF0A9	0x7693	#<CJK>
0xF0AA	0x7699	#<CJK>
0xF0AB	0x76A4	#<CJK>
0xF0AC	0x74DE	#<CJK>
0xF0AD	0x74E0	#<CJK>
0xF0AE	0x752C	#<CJK>
0xF0AF	0x9E20	#<CJK>
0xF0B0	0x9E22	#<CJK>
0xF0B1	0x9E28	#<CJK>
0xF0B2	0x9E29	#<CJK>
0xF0B3	0x9E2A	#<CJK>
0xF0B4	0x9E2B	#<CJK>
0xF0B5	0x9E2C	#<CJK>
0xF0B6	0x9E32	#<CJK>
0xF0B7	0x9E31	#<CJK>
0xF0B8	0x9E36	#<CJK>
0xF0B9	0x9E38	#<CJK>
0xF0BA	0x9E37	#<CJK>
0xF0BB	0x9E39	#<CJK>
0xF0BC	0x9E3A	#<CJK>
0xF0BD	0x9E3E	#<CJK>
0xF0BE	0x9E41	#<CJK>
0xF0BF	0x9E42	#<CJK>
0xF0C0	0x9E44	#<CJK>
0xF0C1	0x9E46	#<CJK>
0xF0C2	0x9E47	#<CJK>
0xF0C3	0x9E48	#<CJK>
0xF0C4	0x9E49	#<CJK>
0xF0C5	0x9E4B	#<CJK>
0xF0C6	0x9E4C	#<CJK>
0xF0C7	0x9E4E	#<CJK>
0xF0C8	0x9E51	#<CJK>
0xF0C9	0x9E55	#<CJK>
0xF0CA	0x9E57	#<CJK>
0xF0CB	0x9E5A	#<CJK>
0xF0CC	0x9E5B	#<CJK>
0xF0CD	0x9E5C	#<CJK>
0xF0CE	0x9E5E	#<CJK>
0xF0CF	0x9E63	#<CJK>
0xF0D0	0x9E66	#<CJK>
0xF0D1	0x9E67	#<CJK>
0xF0D2	0x9E68	#<CJK>
0xF0D3	0x9E69	#<CJK>
0xF0D4	0x9E6A	#<CJK>
0xF0D5	0x9E6B	#<CJK>
0xF0D6	0x9E6C	#<CJK>
0xF0D7	0x9E71	#<CJK>
0xF0D8	0x9E6D	#<CJK>
0xF0D9	0x9E73	#<CJK>
0xF0DA	0x7592	#<CJK>
0xF0DB	0x7594	#<CJK>
0xF0DC	0x7596	#<CJK>
0xF0DD	0x75A0	#<CJK>
0xF0DE	0x759D	#<CJK>
0xF0DF	0x75AC	#<CJK>
0xF0E0	0x75A3	#<CJK>
0xF0E1	0x75B3	#<CJK>
0xF0E2	0x75B4	#<CJK>
0xF0E3	0x75B8	#<CJK>
0xF0E4	0x75C4	#<CJK>
0xF0E5	0x75B1	#<CJK>
0xF0E6	0x75B0	#<CJK>
0xF0E7	0x75C3	#<CJK>
0xF0E8	0x75C2	#<CJK>
0xF0E9	0x75D6	#<CJK>
0xF0EA	0x75CD	#<CJK>
0xF0EB	0x75E3	#<CJK>
0xF0EC	0x75E8	#<CJK>
0xF0ED	0x75E6	#<CJK>
0xF0EE	0x75E4	#<CJK>
0xF0EF	0x75EB	#<CJK>
0xF0F0	0x75E7	#<CJK>
0xF0F1	0x7603	#<CJK>
0xF0F2	0x75F1	#<CJK>
0xF0F3	0x75FC	#<CJK>
0xF0F4	0x75FF	#<CJK>
0xF0F5	0x7610	#<CJK>
0xF0F6	0x7600	#<CJK>
0xF0F7	0x7605	#<CJK>
0xF0F8	0x760C	#<CJK>
0xF0F9	0x7617	#<CJK>
0xF0FA	0x760A	#<CJK>
0xF0FB	0x7625	#<CJK>
0xF0FC	0x7618	#<CJK>
0xF0FD	0x7615	#<CJK>
0xF0FE	0x7619	#<CJK>
0xF140	0x998C	#<CJK>
0xF141	0x998E	#<CJK>
0xF142	0x999A	#<CJK>
0xF143	0x999B	#<CJK>
0xF144	0x999C	#<CJK>
0xF145	0x999D	#<CJK>
0xF146	0x999E	#<CJK>
0xF147	0x999F	#<CJK>
0xF148	0x99A0	#<CJK>
0xF149	0x99A1	#<CJK>
0xF14A	0x99A2	#<CJK>
0xF14B	0x99A3	#<CJK>
0xF14C	0x99A4	#<CJK>
0xF14D	0x99A6	#<CJK>
0xF14E	0x99A7	#<CJK>
0xF14F	0x99A9	#<CJK>
0xF150	0x99AA	#<CJK>
0xF151	0x99AB	#<CJK>
0xF152	0x99AC	#<CJK>
0xF153	0x99AD	#<CJK>
0xF154	0x99AE	#<CJK>
0xF155	0x99AF	#<CJK>
0xF156	0x99B0	#<CJK>
0xF157	0x99B1	#<CJK>
0xF158	0x99B2	#<CJK>
0xF159	0x99B3	#<CJK>
0xF15A	0x99B4	#<CJK>
0xF15B	0x99B5	#<CJK>
0xF15C	0x99B6	#<CJK>
0xF15D	0x99B7	#<CJK>
0xF15E	0x99B8	#<CJK>
0xF15F	0x99B9	#<CJK>
0xF160	0x99BA	#<CJK>
0xF161	0x99BB	#<CJK>
0xF162	0x99BC	#<CJK>
0xF163	0x99BD	#<CJK>
0xF164	0x99BE	#<CJK>
0xF165	0x99BF	#<CJK>
0xF166	0x99C0	#<CJK>
0xF167	0x99C1	#<CJK>
0xF168	0x99C2	#<CJK>
0xF169	0x99C3	#<CJK>
0xF16A	0x99C4	#<CJK>
0xF16B	0x99C5	#<CJK>
0xF16C	0x99C6	#<CJK>
0xF16D	0x99C7	#<CJK>
0xF16E	0x99C8	#<CJK>
0xF16F	0x99C9	#<CJK>
0xF170	0x99CA	#<CJK>
0xF171	0x99CB	#<CJK>
0xF172	0x99CC	#<CJK>
0xF173	0x99CD	#<CJK>
0xF174	0x99CE	#<CJK>
0xF175	0x99CF	#<CJK>
0xF176	0x99D0	#<CJK>
0xF177	0x99D1	#<CJK>
0xF178	0x99D2	#<CJK>
0xF179	0x99D3	#<CJK>
0xF17A	0x99D4	#<CJK>
0xF17B	0x99D5	#<CJK>
0xF17C	0x99D6	#<CJK>
0xF17D	0x99D7	#<CJK>
0xF17E	0x99D8	#<CJK>
0xF180	0x99D9	#<CJK>
0xF181	0x99DA	#<CJK>
0xF182	0x99DB	#<CJK>
0xF183	0x99DC	#<CJK>
0xF184	0x99DD	#<CJK>
0xF185	0x99DE	#<CJK>
0xF186	0x99DF	#<CJK>
0xF187	0x99E0	#<CJK>
0xF188	0x99E1	#<CJK>
0xF189	0x99E2	#<CJK>
0xF18A	0x99E3	#<CJK>
0xF18B	0x99E4	#<CJK>
0xF18C	0x99E5	#<CJK>
0xF18D	0x99E6	#<CJK>
0xF18E	0x99E7	#<CJK>
0xF18F	0x99E8	#<CJK>
0xF190	0x99E9	#<CJK>
0xF191	0x99EA	#<CJK>
0xF192	0x99EB	#<CJK>
0xF193	0x99EC	#<CJK>
0xF194	0x99ED	#<CJK>
0xF195	0x99EE	#<CJK>
0xF196	0x99EF	#<CJK>
0xF197	0x99F0	#<CJK>
0xF198	0x99F1	#<CJK>
0xF199	0x99F2	#<CJK>
0xF19A	0x99F3	#<CJK>
0xF19B	0x99F4	#<CJK>
0xF19C	0x99F5	#<CJK>
0xF19D	0x99F6	#<CJK>
0xF19E	0x99F7	#<CJK>
0xF19F	0x99F8	#<CJK>
0xF1A0	0x99F9	#<CJK>
0xF1A1	0x761B	#<CJK>
0xF1A2	0x763C	#<CJK>
0xF1A3	0x7622	#<CJK>
0xF1A4	0x7620	#<CJK>
0xF1A5	0x7640	#<CJK>
0xF1A6	0x762D	#<CJK>
0xF1A7	0x7630	#<CJK>
0xF1A8	0x763F	#<CJK>
0xF1A9	0x7635	#<CJK>
0xF1AA	0x7643	#<CJK>
0xF1AB	0x763E	#<CJK>
0xF1AC	0x7633	#<CJK>
0xF1AD	0x764D	#<CJK>
0xF1AE	0x765E	#<CJK>
0xF1AF	0x7654	#<CJK>
0xF1B0	0x765C	#<CJK>
0xF1B1	0x7656	#<CJK>
0xF1B2	0x766B	#<CJK>
0xF1B3	0x766F	#<CJK>
0xF1B4	0x7FCA	#<CJK>
0xF1B5	0x7AE6	#<CJK>
0xF1B6	0x7A78	#<CJK>
0xF1B7	0x7A79	#<CJK>
0xF1B8	0x7A80	#<CJK>
0xF1B9	0x7A86	#<CJK>
0xF1BA	0x7A88	#<CJK>
0xF1BB	0x7A95	#<CJK>
0xF1BC	0x7AA6	#<CJK>
0xF1BD	0x7AA0	#<CJK>
0xF1BE	0x7AAC	#<CJK>
0xF1BF	0x7AA8	#<CJK>
0xF1C0	0x7AAD	#<CJK>
0xF1C1	0x7AB3	#<CJK>
0xF1C2	0x8864	#<CJK>
0xF1C3	0x8869	#<CJK>
0xF1C4	0x8872	#<CJK>
0xF1C5	0x887D	#<CJK>
0xF1C6	0x887F	#<CJK>
0xF1C7	0x8882	#<CJK>
0xF1C8	0x88A2	#<CJK>
0xF1C9	0x88C6	#<CJK>
0xF1CA	0x88B7	#<CJK>
0xF1CB	0x88BC	#<CJK>
0xF1CC	0x88C9	#<CJK>
0xF1CD	0x88E2	#<CJK>
0xF1CE	0x88CE	#<CJK>
0xF1CF	0x88E3	#<CJK>
0xF1D0	0x88E5	#<CJK>
0xF1D1	0x88F1	#<CJK>
0xF1D2	0x891A	#<CJK>
0xF1D3	0x88FC	#<CJK>
0xF1D4	0x88E8	#<CJK>
0xF1D5	0x88FE	#<CJK>
0xF1D6	0x88F0	#<CJK>
0xF1D7	0x8921	#<CJK>
0xF1D8	0x8919	#<CJK>
0xF1D9	0x8913	#<CJK>
0xF1DA	0x891B	#<CJK>
0xF1DB	0x890A	#<CJK>
0xF1DC	0x8934	#<CJK>
0xF1DD	0x892B	#<CJK>
0xF1DE	0x8936	#<CJK>
0xF1DF	0x8941	#<CJK>
0xF1E0	0x8966	#<CJK>
0xF1E1	0x897B	#<CJK>
0xF1E2	0x758B	#<CJK>
0xF1E3	0x80E5	#<CJK>
0xF1E4	0x76B2	#<CJK>
0xF1E5	0x76B4	#<CJK>
0xF1E6	0x77DC	#<CJK>
0xF1E7	0x8012	#<CJK>
0xF1E8	0x8014	#<CJK>
0xF1E9	0x8016	#<CJK>
0xF1EA	0x801C	#<CJK>
0xF1EB	0x8020	#<CJK>
0xF1EC	0x8022	#<CJK>
0xF1ED	0x8025	#<CJK>
0xF1EE	0x8026	#<CJK>
0xF1EF	0x8027	#<CJK>
0xF1F0	0x8029	#<CJK>
0xF1F1	0x8028	#<CJK>
0xF1F2	0x8031	#<CJK>
0xF1F3	0x800B	#<CJK>
0xF1F4	0x8035	#<CJK>
0xF1F5	0x8043	#<CJK>
0xF1F6	0x8046	#<CJK>
0xF1F7	0x804D	#<CJK>
0xF1F8	0x8052	#<CJK>
0xF1F9	0x8069	#<CJK>
0xF1FA	0x8071	#<CJK>
0xF1FB	0x8983	#<CJK>
0xF1FC	0x9878	#<CJK>
0xF1FD	0x9880	#<CJK>
0xF1FE	0x9883	#<CJK>
0xF240	0x99FA	#<CJK>
0xF241	0x99FB	#<CJK>
0xF242	0x99FC	#<CJK>
0xF243	0x99FD	#<CJK>
0xF244	0x99FE	#<CJK>
0xF245	0x99FF	#<CJK>
0xF246	0x9A00	#<CJK>
0xF247	0x9A01	#<CJK>
0xF248	0x9A02	#<CJK>
0xF249	0x9A03	#<CJK>
